"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cuba","CUB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40614386605524","2.31350889001072","-0.0497229528681824","2.26501702747432","4.78739209486991","4.39991505278562","5.69261131262937","4.16644113125828","6.71586643004897","6.14534824657672","5.4305476291067","5.3348195594466","",
"Cayman Islands","CYM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590.934135348453","631.634094177048","426.427221465546","474.063478147583","504.372481350222","743.700703078436","500.805921334176","792.319801922464","1009.03105144168","1709.82723167558","54.6762793218219","48.5158818428982","3.13994477140781","18.1830873197548","121.755023423025","-17.9655531959868","359.249671136054","",
"Cyprus","CYP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","3.69452024159745","5.62409496202147","5.63476758730659","5.91541731563166","5.47312783713363","3.94434150229073","3.7511288285811","3.31231187461173","3.16417923968881","2.31258810295948","2.38454368815385","1.49864870165437","1.4026242408987","1.45246337954371","1.52843405515569","2.26457722241848","1.41799293512939","1.55438041121155","1.26599855442852","1.01234939241526","2.4477353979412","2.33471192487906","5.72402170347715","3.37019249936109","7.74491695257071","8.56086119538577","9.08590329543211","9.66223911887501","6.24271140036787","6.45961962556633","6.30362711595489","9.32555099496552","9.57344136774277","44.1638687211392","249.108048567269","120.595961081602","146.729404967253","280.145510398677","108.648200653739","223.436708076654","145.952088807572","40.6062213717706","62.9914353292414","-4.34995322006781","203.625433364883","-103.156686453621","26.1977273558165","1.64166256148159","",
"Czechia","CZE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60100435051451","1.83537721670943","4.26880344926224","2.12988014189172","2.06897648067951","5.53855971351502","9.68588830944053","8.06603108565235","8.31864159453878","10.3370102281862","2.01944879947117","5.36117804621235","10.0115335790166","4.56406980590854","7.26437054022737","3.72245749433628","2.54134141893611","4.86336501936901","1.82465874546556","4.51656746777655","3.47571024002001","3.86353982265705","0.904050969999615","5.52835275386419","5.13872541173649","3.34323305768324","4.25745331930823","3.46193600434273","4.57464586893815","3.62387319468991","",
"Germany","DEU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.441361885741583","0.632842207082602","0.527720741686291","0.488878354071608","0.140734902245255","0.254229652004876","0.158199266615724","0.216546108397729","0.196580448841648","-0.0196332943657746","-0.0519492912706831","0.0602984679362692","0.129476546600485","0.0814584672224923","0.0725028170490183","0.113932035236841","0.124803610977932","-0.107660494587061","0.369803209794785","0.144310232942164","0.253701121901446","-0.10028883558063","0.023164615377059","0.340906850799452","0.465679526092558","0.624360056288723","0.842609915413792","1.31874189081361","3.91971799476481","12.731503590187","2.9267553994045","2.46661519292525","2.61434522365247","-0.725154707065695","2.10179308132486","2.91996035974954","1.48433864746801","0.826503411355668","1.66219803352095","2.53076202316038","2.60141930420253","1.85541340766522","1.79976460383521","0.502227192634127","1.86072918161758","1.86590691690458","2.96641685553106","4.19972179954621","1.90205922776563","4.54937644004137","2.38764360816347","1.53654544234546","",
"Djibouti","DJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.0674507517490648","","0.112488428269259","0.151593804723951","-0.0317677465249493","0.0132647080044086","0.495241664547389","0.479043325761231","0.305457425513061","0.289528343451568","0.646649181513972","0.660629876416653","0.616772633652726","0.617093489663684","0.599332232633272","0.596129445834392","0.592742006829803","0.580649337298248","2.28673980374562","5.78669482576557","3.13326292887826","14.0839401368509","23.0388936446949","22.785843817934","9.2325515288363","3.23415329697175","6.37538483893526","8.12615091720048","14.0004926959276","6.90837061258158","5.93271216592948","6.1420623506391","5.97013597143086","5.83497309667245","5.66550040200762","4.96773973799916","4.92494796840667","5.32054212472444","",
"Dominica","DMA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0.174394723952448","0","0","0","5.84600221130451","0.223394854911185","0.202705733396907","2.10705544257663","2.51062973508836","3.83627556304961","8.90144820636147","6.96989766352513","9.28840465650472","6.39870554922223","6.92665498179856","8.72048863852142","5.37621432450371","8.54849329653549","19.7042673466359","6.08994259791933","6.9688412971995","2.01950580694076","5.4122243929668","5.2571268374394","4.30157739809841","6.01908796759903","9.12944592425803","7.01958062280436","5.19157880498912","6.70771962224724","9.5850056127769","12.2688762046496","11.6076633736086","11.5680073563868","10.0730333158039","11.5884340103449","7.76261828557448","2.37244944124224","1.32418828718005","7.33473669765782","4.34802553442194","14.1109143908535","10.3084171305166","4.52924732255775","5.1036226068351","2.90625435123666","",
"Denmark","DNK","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.609061276343189","0.654939537535483","0.705911320059666","0.689865528361524","0.702566964272313","0.659532876279001","-0.426902642217586","0.152256172833127","0.148211613767029","0.318182752291881","0.146384533433304","0.160726831679794","0.221559004542146","0.0991524708906598","-0.0259822021572238","0.177315601987942","0.185364032083893","0.0773762855780932","0.435591270706585","0.96928458251897","0.81892844642037","1.11511497286159","0.665324523329376","1.19610229283985","3.20575169671378","2.23744289173865","0.412212569270951","1.60868342201278","3.77116701349912","9.46697462674685","21.9380936434814","5.63524699016127","2.48030851638993","0.543258463167203","-3.50243080506856","4.857700582033","0.84318706518409","3.69711411627472","0.620106753447922","1.17390242059711","-3.65466908301772","3.94150318758658","-4.99767032555428","0.198012180552081","1.86330528301876","0.611475183333102","2.49237426030716","1.08613294747868","2.45600096718496","-1.09718546490012","-0.0743320621366246","4.29687108194363","8.54961113766172","",
"Dominican Republic","DOM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","4.8199259508583","3.9003900390039","2.18878937305022","1.47134083930399","1.83204019550877","1.77539453211825","1.51841073010249","1.558719016372","1.3433592429875","0.310976940423365","1.37103811397217","1.0540515519818","-0.016933981662917","0.522742554714444","0.590822839399689","0.717601864754359","0.81670940964079","1.5273592726169","1.97421060166512","1.64508291463213","1.87738325230096","1.47590458431994","1.54841945052706","1.45783488936631","1.42098853745987","2.5088098596536","0.735680171267024","2.0417185963078","3.08644032520187","6.07546439711917","4.0689908919589","4.24930666375932","3.41225986375611","2.88055489904245","4.18629057899448","3.12598170087694","4.0356569620282","5.12424998266344","5.66968516504713","3.51276854591374","3.37949066400807","3.7868491701657","5.62922471105454","2.55240090146222","3.55061264323925","3.12977646262852","3.32357400838347","4.49748483387599","3.20786334506486","3.1809718229246","3.12082025025819","3.55430627298153","3.48924769319505","",
"Algeria","DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.64736418043534","0.0118175765755246","0.613145705886523","0.585677840151816","2.710094466762","0.76488458554706","1.05481418440748","0.850904441344883","0.512629546672626","0.0772852622732484","0.823384606478612","0.0297805617367184","-0.118497122563468","0.000855798032941821","0.00149476829372071","0.000686577373656382","0.00834724568021464","0.00556070476041658","0.022031473854886","0.0217339935476365","0.000539762481887008","0.0254588521088462","0.0624959203874085","2.00217899331626E-06","2.35055318981288E-06","2.39438994406772E-06","0.575183341190148","0.539669753188526","1.25882531840803","0.599498299671608","0.511220957154505","2.03326638591236","1.87623911755023","0.939901028104324","1.036824405961","1.12017444162797","1.57313747491666","1.24964661179207","1.54303873355704","2.00197554194563","1.42696330990155","1.28553431744712","0.717693030215452","0.806601359342118","0.702589360753142","-0.324012189691575","1.0236960784906","0.723259983317181","0.838208408974565","0.804144058246544","0.784884281127667","0.531680715275136","0.0387901022685399","",
"East Asia & Pacific (excluding high income)","EAP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","0.231405881409431","0.287744292442344","0.466866147142465","0.489920060652815","0.561237473020549","0.546061461657965","0.562244601967807","0.59653882488263","0.687419982175134","1.00816814366854","1.15252813962563","1.49422654920471","1.75429248009482","2.4385547454173","3.64906626753015","4.24945087211996","3.84184581621301","3.86329771813965","4.04017195724586","4.15852018273266","3.36601224561066","2.77338155721426","2.83696294985616","3.10400567037431","2.96063409570838","3.10640508735345","4.16530834832648","4.0872250296374","4.09532988347303","3.53901226112972","2.4057669065602","3.78225728086252","3.49753421720735","2.83352046046656","3.05064142600209","2.57793560780331","2.2994306339116","1.6193038154553","1.61299419464168","1.87162009320513","1.51686704783291","1.7289729543193","2.10078278311261","1.25802560700319","",
"Early-demographic dividend","EAR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.654246256874487","0.642625111633502","0.264215376860408","0.426796205989199","-0.273369824947147","1.0396619419841","0.117065888648024","0.355614163652989","0.47747632149562","0.227602587015297","0.0605731783877176","0.929531321199096","1.18525934406267","0.665105970622975","0.626181359360464","0.388793002290071","0.456072003998349","0.236802590095002","0.540609184737847","0.520852799650141","0.618300657542251","0.85323486600838","0.824487407829652","0.758764749395654","1.20645574607035","1.29572389778643","1.46756266118615","1.93167534666972","1.71453362051577","1.93865412622984","1.49156764908848","1.75668785200321","1.4239286745814","1.16393117224398","1.48630164931079","2.06194535719475","2.49060217219553","2.60703521091581","2.64545443049112","1.83258866033831","1.82913803324683","1.86796137047852","1.74405414296828","2.05415059242281","1.69781483483444","2.12402522342712","2.07485947608334","1.93672783472713","2.07236814423869","1.86123512147289","1.83854303293007","2.18581139922571","1.99958618447063","",
"East Asia & Pacific","EAS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.570771052059184","0.633179481416044","0.589322011606557","0.332490556168562","0.495238560621248","0.438400602274164","0.392700299378564","0.287033746056261","0.290564930119033","0.270473132127252","0.309893997509255","0.427411123306989","0.413396075395678","0.418699954295507","0.277912304684857","0.308927052058374","0.440183843398967","0.570007122880578","0.573564459188946","0.50630431261742","0.698243660830997","0.505178899119088","0.637438783052947","0.883384625435447","0.978730302762437","1.06837242868032","1.16507058723879","1.41260728373072","1.41822267906774","1.67674093746583","2.0934282823762","1.6392583828241","1.42945625269908","1.45790828603798","2.03873123897953","1.81822734410373","2.61553489046963","3.21572666627206","2.72629215760249","1.96896367628851","2.91553917329818","2.83509401576914","2.44250030717479","2.76382814484579","2.86069183717034","2.80935381683119","2.32569264871684","2.30867145854344","2.26941519562122","1.97036077035397","2.18392897858993","2.61450640089549","2.29366509982272","",
"Europe & Central Asia (excluding high income)","ECA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.324681933842239","0.278350515463918","0.208232445520581","0.303846153846154","0.1807180314643","0.247595408004964","0.0194363459669582","0.0460096563476285","0.0515835387824768","0.0836902919261366","0.0203016108867046","0.104338069196572","0.0657019822577532","0.0586980100807452","0.142335513575082","0.114735743581019","0.127525440620471","","","","","","0.31592431734529","0.477651842774884","0.393897666844539","0.731350511140011","0.887406071422343","1.42505386331008","1.24835993837805","1.53265237460768","1.21921391976925","2.01330997474153","1.67810656275383","2.32349135576396","3.00905427052112","3.04877437149217","4.63820214670363","5.35422417341342","4.91960764097516","3.55653643912972","2.88335307538838","3.23994579202418","2.67267243154179","2.77298364817605","1.6449069889973","1.82430712427579","3.11541269201676","2.12566198805767","1.35109462090945","2.15251201454327","1.3294129984607","2.29714525134887","-0.0940715606603925","",
"Europe & Central Asia","ECS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.703504226501421","0.623326218252656","0.571354328113233","0.67110363411294","0.772742920014025","0.531551062239288","0.411826534697764","0.554442380646988","0.497959927200509","0.517424821081288","0.543903243933393","0.478271743997579","0.444329262202124","0.475079801683508","0.311371715366901","0.511068462479491","0.582952260535867","0.704419924821285","1.01812473748903","1.25783547609748","1.40987693020492","1.09671224483367","0.926098648070668","1.06754293343436","1.07249924835815","1.39561551794051","1.42379555567792","1.82574184646478","3.30510723374999","5.74873891178064","8.54105056310877","4.51305571513352","3.74158928412919","2.88760158551674","2.81074262075158","6.1057676743642","7.10085084417932","8.8983051201106","5.36198231522229","3.22335499665169","3.57334731986046","4.60828844894916","3.61209281763109","3.24317656873436","2.47560876878875","5.46589100371486","6.56402412996471","4.14664462092747","-1.37791376664124","2.6904723462918","0.762662828772806","2.10611893725301","0.742742849766224","",
"Ecuador","ECU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.09519310888305","5.88551542010418","2.53610648901377","1.3438670039525","1.16376736633378","1.23259198565895","-0.218875636226466","0.312887066862256","0.40763269998868","0.447261237018709","0.391465859875455","0.27509358581657","0.200704005461765","0.291503086659728","0.295639161099283","0.361535251936395","0.528922995873142","0.882009573744326","1.18756821249721","1.15183954100245","0.826811116327478","0.941811624600907","0.983738573731403","2.50133095620069","2.537928973021","1.85193034031665","1.98078257206972","2.57065775466879","3.10908156656419","3.30059048812225","-0.127889942196138","2.2010848604506","2.74357251922969","2.68713110026757","2.28724133046501","1.18874605515093","0.579950851142313","0.380084250544775","1.71204486362154","0.493652335536362","0.23850542024117","0.814974200589349","0.645345741976643","0.764305489903436","0.759282221720076","1.33215455916871","0.76468529765009","0.603660011227674","1.29178302727504","0.905728914351784","1.10266744564601","0.610375232023151","0.73451251836168","",
"Egypt, Arab Rep.","EGY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.00845539730134933","0.02683150161448","0.00032259320007784","0.00693169877408056","0.00140860892861163","0.0687747333509215","0.458095934134773","0.727581477333194","2.1480724692318","6.74942923338636","2.53017091999671","3.39975005914541","1.06154257365756","1.58236842331316","2.14635660163926","3.01527740329376","2.95109102688694","2.34260249653259","3.40193181818182","3.144613175915","1.70781419624217","0.676690666666667","1.09661732566499","1.05842525773196","2.42013257142857","0.994028431372549","0.940414995640802","1.13537589319293","1.26843702157272","1.1743928153446","1.23699720670391","0.527384722609423","0.759753233043019","0.295683832335329","1.59083618380383","5.99950900649954","9.34856726566294","8.87633606337272","5.8314126186488","3.54835118019574","2.91601657550141","-0.204542848807527","1.00234071774049","1.45343420769727","1.50925042253521","2.10258128401326","2.43856278142762","2.98301550917695","3.10040077579187","2.82732944960686","1.52462948997172","1.20617861055665","2.39118080969079","",
"Euro area","EMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.535680880493544","0.571836953131617","0.576312904819181","0.597746420180611","0.419925586610779","0.326902563802761","0.41048626300833","0.433436764908127","0.393480893435373","0.357323520320833","0.37302596106951","0.335077975842376","0.387602426382889","0.40313012425253","0.419604543330138","0.396871010577847","0.560994668570484","0.749288966698711","0.984278397759278","1.042975557979","0.908854075845171","0.900085826747645","0.960588392574192","0.864738344867157","1.06297407942759","1.23716490343504","1.31651631348115","2.43497730248585","4.97124301159757","8.5593143265189","4.87120778058134","3.51822882190614","3.04381192963193","2.66059787354746","6.0064160861976","7.31069261970211","9.94017789305096","4.65580833604111","3.39384690104832","4.23392338480276","5.98139880750132","4.29276281971406","4.56006318909192","2.85984870838423","6.70777982391363","4.93258201357646","3.78721703612966","-0.410608858839445","2.65809448785961","0.0466848513892309","2.62188889332202","0.129528561276274","",
"Eritrea","ERI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09598939040563E-06","2.13733344232813E-06","1.88080117244748E-06","","5.2873318249158","5.94284422038848","0.00610219577789719","12.0801080125919","3.94553489259627","1.61245116882314","3.12155347796104","2.87271887586614","2.1733535861893","0.13032791302555","1.26949256396085","0.546786303445142","2.82570036794966","4.9011804838025","5.72501513985957","1.8886183675912","","","","","","","","","","","","",
"Spain","ESP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.541555941338137","0.433295820589893","0.453220114546117","0.495933813326443","0.368032543790051","0.594748978220345","0.403032120599911","0.458798102401209","0.733598103855613","0.650884304900209","0.641284342342332","0.841568277569463","0.909548257698783","0.949036375675546","1.029517604291","1.08842677559386","1.37298401040728","1.43395463404209","1.86637614914466","2.03212444681992","2.60616678962101","2.16450363512399","2.10419813480618","2.05840157702473","1.65345758769446","1.34745945271764","1.52529522405733","1.59871604967868","2.53783621300102","3.0915641750746","6.77009273042178","4.60465661678133","5.5533457146155","3.38790004154804","2.3635993180717","2.34093823726441","2.61249350717978","4.62887025092435","4.54012423037454","0.640294112308163","2.57430062720058","1.81210524220555","1.57376618001706","3.49468567383381","2.40142613065937","1.92592371859084","3.58746392265577","2.4036144121704","4.12365956451029","1.85614863696109","2.99836360898525","3.9560014902077","3.62710116814915","",
"Estonia","EST","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.592689682119","3.46531703682218","5.3167878717308","10.4966423724993","5.6608955345096","7.31923766598522","9.47918147111243","4.59059944726891","10.5149208720017","8.94863599334533","21.6743735548716","10.3282677580747","13.5111961567385","8.12295909046486","9.50590313222057","13.2776301644786","4.82100708113248","7.76458523010248","4.37152766625212","6.689355477049","-3.12556273605922","3.8456728374778","6.44685216619255","4.02406402395405","9.88054169066631","11.9805354004922","20.2747237095125","4.32255471831555","",
"Ethiopia","ETH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","","","0.00162012877300718","0.0396344000013467","0.248414012768025","0.184499327663341","0.256553048934515","3.35873961166133","3.33414102381644","0.908732803579197","1.63351478937744","4.24475958430851","3.2480726995032","5.39212251252315","5.38041579859625","2.13780093729558","3.56823527416241","1.12647092519686","0.400997134132692","0.68272936693443","0.963030625359937","1.96735663905254","0.643172898229037","2.82040845857162","3.33569111068815","4.06648896536453","5.57620321707488","4.91270147677603","3.98771971634175","2.65736016138456","2.22538575066647","3.82830640829097","2.89469225438236","",
"European Union","EUU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.605534382222198","0.520869422808414","0.55238640495111","0.558006913161844","0.577331570143827","0.409320159472818","0.289942853867222","0.387719805910534","0.409582140100509","0.378338644346948","0.342239569205185","0.354626220194424","0.32900930070277","0.371375884865224","0.38411320193704","0.407542896706998","0.402963265277218","0.532241293019419","0.734809709203588","0.96487309271801","1.00726187710157","0.977359931009834","0.870368572055428","1.03216544070824","1.00857425475389","1.33567340565121","1.3076603446403","1.51318874384248","2.76921999814761","5.72597620073548","8.73842401305138","4.96800843740432","3.65365092181625","2.95513155435393","2.74839124993279","6.14000668075164","7.17286421115556","10.0323227253347","5.08402227587907","3.24459604788013","3.70693441473512","5.56766848068898","3.86011085582152","4.03473350452973","2.76399347930208","6.03001941779184","5.20315132626","3.58671008743344","-0.480508645023895","3.2335947977047","1.47594794674369","3.19963824402713","0.898011431309876","",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.91987180782091","1.72041174996726","0.263319970350121","0.908749761194359","0.0349275520529632","1.03689550415669","-0.351821094021555","0.420098784742981","0.341882671099285","0.336607997699168","-0.147184133486314","0.305321774636849","0.310114055714992","0.322490016912695","0.144005301093253","0.424841056030376","0.114448751062109","0.359576918181919","0.26352143280743","0.86850457839063","0.307650741152828","1.2166108894204","0.85354763097714","0.974784683640932","0.955031699114206","0.617066191516046","0.862289125731945","1.86636911553169","1.54796207358987","1.69875328260528","1.81850736398982","1.83564813989892","1.67232361929842","2.53799837290464","1.82266320810955","2.80451434888523","2.1962554841222","3.03482092157608","2.67099761958224","2.11419244547493","2.0157717032699","2.6410538269777","2.45725687523946","1.68460460691571","0.84539110163405","1.4825879340118","1.63708791198762","2.02984266374241","1.6027626905228","1.36947825512126","0.904134222827197","1.89075076023425","1.00927760961224","",
"Finland","FIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.158485345166055","0.199562471049548","0.250963392167477","0.0667612846395429","0.140851750307056","0.231639050435741","0.182056691115639","0.143464230154906","0.093217689251284","0.061909032849228","0.0521010640639292","0.189990219452517","0.00172465119148701","0.165714758187644","0.257492462728555","0.201359905123887","0.551203223943103","0.298482233707509","0.487572249859841","0.411870739731952","0.574223938542368","-0.182278447064837","0.352226819740318","0.967925393581486","0.268964373790316","1.0810883434825","0.569873751348834","1.93368085598845","9.33679172029042","5.76486742656509","10.714265643958","2.48948733398858","5.76518399300031","3.47526038641381","3.43179887742407","5.30433190858078","2.13678262162868","8.57302514110282","6.79228430535503","-3.48162112393045","4.89968635862389","-2.179936953365","1.90912917463228","-1.81391357891476","6.37721739347512","7.4552555059125","2.1281913787807","6.70809995996687","-3.83438230194276","5.81407868801805","-0.914938441590278","7.98565320892034","4.727991562447","",
"Fiji","FJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.91069864442127","2.62361963190184","2.68429544584768","3.68587438211742","2.56003048888889","2.06055267415493","1.05537355511157","2.3766446189871","1.46997130304756","0.997418149204846","3.02124724270097","2.93371355495381","3.08424755817759","2.84450941504835","1.97914277307603","1.89911853517206","0.622562861015047","1.37182600419974","2.84706408829507","2.58795720622278","-2.27272676116573","-2.90401665495103","2.466134347801","-0.198216055500496","-1.71336650331077","-1.15125022335583","-3.3911355115158","-2.87977200424178","1.23001999628594","-7.59550090453841","0.0352382457624236","2.49941576652652","1.67309841241215","1.75225501277583","9.25370794256615","5.80296958864135","18.9830079707872","13.7414773077002","19.2785877551773","10.7423905992561","5.67141021084988","5.74582849158735","6.9816643965711","5.81824859099491","7.77972451751271","4.38599231548017","7.94325934827292","7.24021289597938","8.40038118549297","5.91952095846727","5.40062180057239","9.52129033225818","2.07996018070206","",
"France","FRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.418448075757283","0.316723877774766","0.322695756199876","0.425624843361698","0.646688923360609","0.433400883806224","0.262522928578932","0.462162850952539","0.487748772154181","0.421580945996769","0.468106015362696","0.401205878861195","0.271047895060443","0.308227516502978","0.451867818397614","0.469230252751563","0.422034252908678","0.550188789421999","0.833285657578695","1.00505325773665","1.0387249494969","1.1938090850068","1.55833266381818","1.56892947410949","1.13323678428811","1.48250444153683","1.36838946976613","1.5863558407043","1.96382525516541","3.078804070037","3.03074697177105","3.63966078420369","3.43347287145825","2.29600283284986","1.67993859132812","3.87524735138074","3.40253485643684","3.14883387347586","2.32049138897663","0.682106491646852","1.47019572697397","1.54287540837324","1.22759662106149","1.12342342416042","0.203254562718035","1.75572374141658","1.32649169812718","1.38212038996387","2.77657814362355","1.96049400180615","0.731611886624969","3.23938200451629","3.79350338318824","",
"Faroe Islands","FRO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32982242056283","","","","","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.216181176160631","4.11331717161213","4.0417333498592","2.19983737411546","5.15471927595629","7.73547210423876","1.285966363204","1.24228065078702","2.36646884027645","1.81663046626692","0.736562705919883","1.41305383749798","3.64118092687816","3.29799582119057","0.228119779059395","0.451849383828874","3.239161792578","2.7364899067487","3.45679012161836","-0.72931486223162","1.23411082335865","-1.01036543149075","2.26987151119813","-2.59704974082741","-2.37669285683173","-3.94238849463857","-5.00720955514632","-2.15348493002674","2.9576937639839","1.91835587390645","5.4731252435535","-2.00298894717111","0.0217546424549428","1.53052262034086","4.04069424179394","3.40362339596918","2.59310046782659","5.25722235465119","4.45376516954727","5.24757097949021","3.64540417621404","6.16978545780463","3.94472371225415","1.84153865698512","6.93864724297156","0.289976985604188","8.86815381799839","8.80157025688894","8.17598938406468","9.20409834992672","11.2083506364467","7.56368136619127","5.2420544275489","",
"United Kingdom","GBR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.13872859052871","1.19585291667596","0.710712760088409","1.41412745627602","2.12182327411176","1.37267618730267","1.29235580557936","1.68267205120844","1.12758624698224","1.47370581928106","1.79181968888777","1.08723167304469","1.05101856977298","1.05771880105628","-0.0752615937834715","1.11928039047476","1.42482066983063","1.75464033712155","2.90410516796534","2.92466121996993","3.78380567982468","2.03397301702108","1.95066544669245","1.85476418901582","1.71516994974046","2.16696826540955","2.28315170813365","3.28729864677002","6.64074193589353","7.69577208616152","9.85451206947804","3.3998059098334","5.02654863681235","1.7528640877232","3.59523929838674","9.93454640049509","7.51858312899467","6.77930004470465","8.65204820165557","0.602903980683404","2.6849735901","1.01403975166563","1.72697599448212","1.95605174026818","1.92156774768545","1.54832168533284","12.0788528134648","4.67730914435461","-0.872604333652357","0.694070007703287","5.82642060957899","0.188516350562574","1.45344326389808","",
"Georgia","GEO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000370191926522696","0.318209021389782","","","6.90780807482052","7.34191772565261","2.93925854428705","4.29984428089904","3.41273251705983","4.72348885200524","8.39036166616402","9.61361623129554","7.06775086735302","15.1240361672901","18.5993001881899","12.5221905619449","6.13732507746039","7.52184501362326","7.74508433237961","5.87183347928777","6.08817941147603","10.420629446461","11.6045537857847","10.9620131582141","11.8846492438197","7.41052823258979","7.92296779793071","3.51121775645322","6.86050983652472","8.6011757366015","",
