event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
TUR11184,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Hatay,Reyhanli,,Cilvegozu,36.2395,36.6522,1,Ihlas News Agency,National,"On 2 March 2020, a demonstration event was held at Cilvegozu gate on Turkey's Syria border in Reyhanli, Hatay to support the 'Operation Spring Shield' of Turkish Army in Syria, aimed at pushing back Syrian government forces to pre-offensive frontlines.",0,crowd size=no report,1651182380
TUR11195,2020-03-02,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Istanbul,Fatih,,Istanbul,41.0110,28.9578,3,Demokrat Haber; Human Rights Foundation of Turkey,Other-National,"Security measures: On 2 March 2020, Istanbul Governor's Office announced a ban on all forms of marches, protests, press conferences, sit-ins and other political actions effective until March 10, in response to the potential protests that could be organized against the Turkish Army's military operations in Syria.",0,,1652114254
TUR11197,2020-03-02,2020,1,Strategic developments,Strategic developments,Looting/property destruction,HBDH: Peoples United Revolutionary Movement,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Istanbul,Gaziosmanpasa,,Gaziosmanpasa,41.0770,28.9001,2,Peoples' United Revolutionary Movement,Other,"Property destruction: On 2 March 2020, Bayram Ali Akdeniz Vengeance Units of HBDH carried out an arson attack targeting a money transfer van Gaziosmanpasa district of Istanbul. No casualties occurred in the attack but the van was destroyed.",0,,1652114254
TUR11280,2020-03-02,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),,7,27,,792,Middle East,Turkey,Van,Ipekyolu,,Ipekyolu,38.5535,43.6212,1,ANF News,International,"Property destruction: On 2 March 2020, Martyr Eris Zozan Vengeance Units operating under YPS carried out arson attacks targeting a civilian vehicle in Bostanici neighborhood of Ipekyolu, Van. No casualties occurred in the attack.",0,,1652114254
TUR11198,2020-03-02,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,Martyr Sakine Cansiz Vengeance Units,2,Civilians (Turkey),,7,27,,792,Middle East,Turkey,Istanbul,Gaziosmanpasa,,Gaziosmanpasa,41.0770,28.9001,2,ANF News,International,"Property destruction: On 2 March 2020, Martyr Sakine Cansiz Vengeance Units of YPS carried out arson attacks targeting 2 civilian vehicles in Gaziosmanpasa district of Istanbul. No casualties occurred in the attack.",0,,1652114254
TUR11214,2020-03-02,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,YPS: Civil Protection Units,MC-MZV: Martyr Ciyager-Martyr Zeryan Vengeance Units,2,,,0,20,,792,Middle East,Turkey,Istanbul,Avcilar,,Avcilar,40.9827,28.7232,2,ANF News,International,"On 2 March 2020, Martyr Ciyager-Martyr Zeryan Vengeance Units of YPS carried out a remote explosive attack against two civilian buildings in Avcilar district of Istanbul. No casualties occurred in the attack but the buildings were damaged.",0,,1665526394
TUR11215,2020-03-02,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,YPS: Civil Protection Units,MC-MZV: Martyr Ciyager-Martyr Zeryan Vengeance Units,2,,,0,20,,792,Middle East,Turkey,Istanbul,Beylikduzu,,Beylikduzu,40.9820,28.6399,2,ANF News,International,"On 2 March 2020, Martyr Ciyager-Martyr Zeryan Vengeance Units of YPS carried out a remote explosive attack against a civilian vehicle in Beylikduzu district of Istanbul. No casualties occurred in the attack but the vehicle was destroyed.",0,,1665526394
TUR11179,2020-03-02,2020,2,Political violence,Explosions/Remote violence,Grenade,YPS: Civil Protection Units,,2,,,0,20,,792,Middle East,Turkey,Van,Ipekyolu,,Van,38.4946,43.3832,1,ANF News,International,"As reported on March 2, Martyr Reber Vengeance Units of YPS attacked a supermarket in Van town center by throwing stun grenades. No casualties occurred.",0,,1665526394
TUR11174,2020-03-02,2020,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,PKK: Kurdistan Workers Party,,2,Civilians (Turkey),Government of Turkey (2016-),7,27,Civilian targeting,792,Middle East,Turkey,Agri,Dogubayazit,,Gurbulak,39.4167,44.3542,1,Anadolu Agency; Aydinlik; People's Defense Forces; Rudaw,Other-National,"On 2 March 2020, PKK militants carried out a rocket attack on an armored vehicle carrying the personnel of Gurbulak Customs Directorate near Gurbulak border gate in Dogubeyazit, Agri. The driver died on the scene, and two other customs officers also died later in the hospital, succumbing to their wounds. 34 other personnel in the vehicle were also wounded.",3,local administrators,1687837308
TUR11188,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Aydin,Efeler,,Aydin/Efeler,37.8450,27.8396,1,Ihlas News Agency,National,"On 2 March 2020, a demonstration march was held in Aydin town center to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1706035480
TUR11194,2020-03-02,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 2 March 2020, former public workers who were dismissed by a government decree organized a sit-in protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened and moved the protesters out of the area by using physical force.",0,crowd size=no report,1715049774
TUR11156,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Osmaniye,Duzici,,Duzici,37.2422,36.4548,1,Anadolu Agency,National,"On 1 March 2020, a demonstration march was held in central Duzici, Osmaniye to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11164,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Ankara,Nallihan,,Nallihan,40.1859,31.3518,1,Anadolu Agency,National,"On 1 March 2020, a demonstration march was held in Nallihan, Ankara to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11160,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Samsun,Ilkadim,,Samsun,41.2867,36.3300,1,Anadolu Agency,National,"On 1 March 2020, around 5000 people held a demonstration march in central Samsun to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=around 5000,1651182380
TUR11180,2020-03-01,2020,1,Political violence,Riots,Mob violence,Rioters (Turkey),,5,Civilians (International),Refugees/IDPs (International),7,57,Civilian targeting,792,Middle East,Turkey,Samsun,Ilkadim,,Samsun,41.2867,36.3300,1,Demokrat Haber,National,"On 1 March 2020, a group of people gathered in Zafer neighborhood of Samsun town and attacked the refugees in response to the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army. No injuries were reported.",0,crowd size=no report,1651182380
TUR11150,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Ihlas News Agency,National,"On 1 March 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city center for the 181st day. The families accused HDP of working with the PKK, and demanded their children to be returned.",0,crowd size=no report,1651182380
TUR11166,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Gaziantep,Islahiye,,Islahiye,37.0250,36.6306,1,Ihlas News Agency,National,"On 1 March 2020, around 300 people gathered in central Islahiye, Gaziantep and held a demonstration march to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=around 300,1651182380
TUR11167,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Manisa,Sehzadeler,,Manisa,38.6120,27.4265,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration march was held in Manisa town to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11159,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Government of Turkey (2016-); AKP: Justice and Development Party; MHP: Nationalist Movement Party; CHP: Republican Peoples Party; Iyi Party,6,,,0,60,,792,Middle East,Turkey,Aydin,Nazilli,,Nazilli,37.9163,28.3222,1,Ihlas News Agency,National,"On 1 March 2020, Nazilli municipality organized a demonstration march in central Nazilli, Aydin where at least 1000 people protested the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army. Mayor of the town, the governor, an AKP MP, CHP, IYI Party and MHP local executives also attended the event.",0,crowd size=at least 1000,1651182380
TUR11161,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),AKP: Justice and Development Party; Government of Turkey (2016-),6,,,0,60,,792,Middle East,Turkey,Corum,Osmancik,,Osmancik,40.9782,34.8047,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration march was held in central Osmancik, Corum to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army. The mayor of Osmancik and an AKP MP also attended the event.",0,crowd size=no report,1651182380
TUR11162,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Istanbul,Eyup,,Eyup,41.0471,28.9242,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration march was held in Eyup, Istanbul to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11163,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Mugla,Fethiye,,Fethiye,36.6404,29.1276,1,Ihlas News Agency,National,"On 1 March 2020, around 200 people gathered in central Fethiye, Mugla and held a demonstration march to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=around 200,1651182380
TUR11165,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Bayburt,Bayburt,,Bayburt,40.2563,40.2229,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration march was held in Bayburt town to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11157,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Karabuk,Yenice,,Yenice,41.1996,32.3313,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration march was held in central Yenice, Karabuk to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1651182380
TUR11153,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Malatya,Battalgazi,,Malatya,38.3502,38.3167,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration was held in central Malatya to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army. The protesters gathered outside the municipality building where they read a press statement. Then the group set up a demonstrative convoy with their vehicles and drove to the military base in the city. Finally, the group held a protest march.",0,crowd size=no report,1651182380
TUR11155,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Balikesir,Bandirma,,Bandirma,40.3522,27.9767,1,Ihlas News Agency,National,"On 1 March 2020, around 250 environmental NGOs and the residents of the Omerli neighborhood held a demonstration in Bandirma, Balikesir to protest the livestock farms in the neighborhood for polluting / dumping waste in a local water stream that is used as a water source by agricultural farms.",0,crowd size=around 250,1651182380
TUR11151,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Sanliurfa,Karakopru,,Sanliurfa,37.1671,38.7939,1,Ihlas News Agency,National,"On 1 March 2020, a demonstration event was held in central Sanliurfa to support the 'Operation Spring Shield' of Turkish Army in Syria, aimed at pushing back Syrian government forces to pre-offensive frontlines. Hundreds of demonstrators set up a car convoy and drove around the city center while waving flags and chanting slogans.",0,crowd size=hundreds,1651182380
TUR11175,2020-03-01,2020,1,Political violence,Explosions/Remote violence,Grenade,YPS: Civil Protection Units,Martyr Soro Amed Vengeance Units,2,Police Forces of Turkey (2016-),,1,12,,792,Middle East,Turkey,Sanliurfa,Eyyubiye,,Eyyubiye,37.1273,38.7970,1,ANF News,International,"On 1 March 2020, Martyr Soro Amed Vengeance Units of YPS attacked a police vehicle in Eyupkent neighborhood of Eyyubiye district, Sanliurfa by throwing improvised explosives. No casualties reported.",0,,1651182380
TUR11176,2020-03-01,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,YPS: Civil Protection Units,Martyr Soro Amed Vengeance Units,2,,,0,20,,792,Middle East,Turkey,Sanliurfa,Eyyubiye,,Eyyubiye,37.1273,38.7970,2,ANF News,International,"On 1 March 2020, Martyr Soro Amed Vengeance Units of YPS carried out a remote explosive attack against a civilian vehicle in Eyyubiye district of Sanliurfa for the owner's alleged AKP membership. No casualties occurred in the attack but the vehicle was destroyed.",0,,1665526394
TUR11158,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Students (Turkey),6,,,0,60,,792,Middle East,Turkey,Kars,Kars,,Kars,40.6014,43.0975,1,Anadolu Agency,National,"On 1 March 2020, a group of university students held a demonstration march in central Kars to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=no report,1705379989
TUR11152,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Izmir,Konak,,Izmir,38.4127,27.1384,1,Ihlas News Agency,National,"On 1 March 2020, a group of motorcyclists held a demonstration in central Izmir to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib, Syria and express support for Turkish Army. The protesters set up a convoy with their motorcycles, drove around the city center and gathered at Cumhuriyet square where they read a press statement.",0,crowd size=no report,1715049774
TUR11154,2020-03-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Ihlas News Agency,National,"On 1 March 2020, a group of 8 people gathered outside the apartment building in which 3 journalists working for the Russian government-owned Sputnik News Agency reside in Cankaya, Ankara to protest the Syrian regime airstrike that killed 34 Turkish soldiers in Idlib.",0,crowd size=8,1715049774
TUR11168,2020-03-01,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Ankara,Cankaya,,Ankara,39.9333,32.8598,3,A Haber,National,"Security measures: On 1 March 2020, Turkish government closed both of the border gates in Sirnak and Hakkari provinces providing highway connection with Iraq in an effort to stop the potential spread of coronavirus.",0,,1715049774
TUR11172,2020-03-01,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 1 March 2020, former public workers who were dismissed by a government decree organized a sit-in protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened and moved the protesters out of the area by using physical force.",0,crowd size=no report,1715049774
TUR11169,2020-02-29,2020,2,Political violence,Violence against civilians,Attack,Police Forces of Turkey (2016-) Prison Guards,,1,Civilians (Turkey),Prisoners (Turkey),7,17,Civilian targeting,792,Middle East,Turkey,Tokat,Tokat,,Tokat Type T Prison,40.1009,36.4717,1,Human Rights Foundation of Turkey,Other,"As reported on February 29, prison guards physically assaulted prisoners in Tokat T Type Prison in Tokat for refusing to stand up during routine counts. No other information regarding the details of the attack was provided.",0,,1583774416
TUR11134,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Women (Turkey); Cumartesi Anneleri: The Saturday Mothers; IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Demokrat Haber; ANF News; Mezopotamya Agency,National-International,"On 29 February 2020, The Saturday Mothers gathered for their weekly protest hosted by the Human Rights Association (IHD), outside the IHD building in Taksim area of Beyoglu, Istanbul to demand justice for the people who went missing under detention.",0,crowd size=no report,1651182380
TUR11136,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Ihlas News Agency; TRT Haber,National,"On 29 February 2020, 101 families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city center for the 180th day. The families accused HDP of working with the PKK, and demanded their children to be returned.",0,crowd size=101 families,1651182380
TUR11139,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Ozgur-Der: Free Thought and Education Rights Association,6,,,0,60,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Anadolu Agency,National,"On 29 February 2020, Ozgur-Der and several other NGOs held a demonstration outside the consulate general of Russia in Beyoglu town, Istanbul to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria.",0,crowd size=no report,1651182380
TUR11141,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Malatya,Battalgazi,,Malatya,38.3502,38.3167,1,Anadolu Agency,National,"On 29 February 2020, Several NGOs held a demonstration in Malatya city center to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria.",0,crowd size=no report,1651182380
TUR11138,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Students (Turkey),6,,,0,60,,792,Middle East,Turkey,Karabuk,Karabuk,,Karabuk,41.2049,32.6277,1,Haberler,National,"On 29 February 2020, around 80 students held a demonstration march in central Karabuk to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria and express support for Turkish Army.",0,crowd size=around 80,1651182380
TUR11137,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Muslim Group (Turkey); Memur Sen: Confederation of Civil Servant Unions; Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Bolu,Bolu,,Bolu,40.7358,31.6061,1,Haberler,National,"On 29 February 2020, a Muslim group held a demonstration in central Bolu following a funeral prayer they held for the 33 soldiers killed by the Syrian regime airstrike in Idlib, Syria. The group condemned the attack and expressed support for Turkish Army. Memur-Sen executives also attended.",0,crowd size=no report,1651182380
TUR11132,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Mezopotamya Agency,National,"On 29 February 2020, a demonstration event was organized by Human Rights Association (IHD) in Beyoglu town center, Istanbul, in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.",0,crowd size=no report,1651182380
TUR11130,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Batman,Batman,,Batman,37.8874,41.1322,1,Mezopotamya Agency,National,"On 29 February 2020, the relatives of the people who went missing in detention gathered for their weekly protest organized by the Human Rights Association (IHD) in Batman town center to demand justice.",0,crowd size=no report,1651182380
TUR11129,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Mezopotamya Agency,National,"On 29 February 2020, the relatives of the people who went missing in detention gathered for their weekly protest organized by the Human Rights Association (IHD) in Diyarbakir town center to demand justice.",0,crowd size=no report,1651182380
TUR11173,2020-02-29,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),,6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Human Rights Foundation of Turkey,Other,"On 29 February 2020, a protest event was held in central Kadikoy, Istanbul to express solidarity with prisoners who went on hunger strike to demand fair trial. Police dispersed the group and detained 2 protesters.",0,crowd size=no report,1651182380
TUR11140,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Baglar,,Baglar,37.9206,40.1986,1,Anadolu Agency,National,"On 29 February 2020, Several NGOs held a demonstration in Baglar town center, Diyarbakir to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria.",0,crowd size=no report,1651182380
TUR11135,2020-02-29,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Gaziantep,Sahinbey,,Gaziantep,37.0594,37.3825,3,Anadolu Agency,National,"Security measures: On 29 February 2020, Gaziantep Governor's Office announced a ban on all forms of marches, protests, press conferences, sit-ins and other political actions across the province until a further notice.",0,,1652114254
TUR11196,2020-02-29,2020,1,Strategic developments,Strategic developments,Looting/property destruction,HBDH: Peoples United Revolutionary Movement,,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Istanbul,Silivri,,Silivri,41.0850,28.2638,2,Peoples' United Revolutionary Movement,Other,"Property destruction: On 29 February 2020, Taylan Demircioglu Vengeance Units of HBDH carried out arson attacks targeting 4 civilian vehicles in Silivri district of Istanbul. No casualties occurred in the attack.",0,,1652114254
TUR29570,2020-02-29,2020,1,Political violence,Riots,Mob violence,Rioters (Turkey),,5,,,0,50,,792,Middle East,Turkey,Kahramanmaras,Onikisubat,,Onikisubat,37.5915,36.8542,1,France24,International,"On 29 February 2020, following the burial of the Turkish soldier, who was killed in Idlib, Syria, in his hometown, a mob was formed and attacked Syrian-owned businesses at Ataturk Boulevard in Onikisubat, Kahramanmaras, inflicting material damage.",0,crowd size= no report,1683049071
TUR11178,2020-02-29,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Turkey),Martyr Soro Amed Vengeance Units; YPS: Civil Protection Units,5,Police Forces of Turkey (2016-),,1,15,,792,Middle East,Turkey,Diyarbakir,Sur,,Sur,37.9109,40.2366,1,ANF News,International,"On 29 February 2020, Martyr Soro Amed Vengeance Units of YPS staged a demonstration in Sur town center, Diyarbakir and threw fireworks on a police station demonstrating the solitary confinement conditions in which PKK's founder Abdullah Ocalan is kept in prison by the Turkish state.",0,crowd size=no report,1705379989
TUR11131,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Mezopotamya Agency,National,"On 29 February 2020, a demonstration event was organized by Human Rights Association (IHD) in Cankaya town center, Ankara, in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.",0,crowd size=no report,1715049774
TUR11133,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Izmir,Konak,,Konak,38.4173,27.1302,1,Mezopotamya Agency,National,"On 29 February 2020, a demonstration event was organized by Human Rights Association (IHD) in Konak town center, Izmir, in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.",0,crowd size=no report,1715049774
TUR11148,2020-02-29,2020,2,Strategic developments,Strategic developments,Other,Civilians (International),Refugees/IDPs (International),7,,,0,70,,792,Middle East,Turkey,Ankara,Cankaya,,Ankara,39.9333,32.8598,3,A Haber,National,"Displacement: Between February 27-29, total of 36,776 migrants departed Turkey via land and sea ways from Turkey's western provinces, following the government decision to open the borders for those who want to leave for Greece and Bulgaria, as reported by the Turkish ministry of interior.",0,,1715049774
TUR11171,2020-02-29,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 29 February 2020, former public workers who were dismissed by a government decree organized a sit-in protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened and moved the protesters out of the area by using physical force.",0,crowd size=no report,1715049774
TUR11177,2020-02-29,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,Martyr Soro Amed Vengeance Units,2,Civilians (Turkey),,7,27,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,2,ANF News,International,"Property destruction: On 29 February 2020, Martyr Soro Amed Vengeance Units of YPS carried out an arson attack targeting a civilian building in Cankaya district of Ankara. No casualties occurred in the attack.",0,,1715049774
TUR11108,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Ihlas News Agency; TRT Haber,National,"On 28 February 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city center for the 179th day. The families accused HDP of working with the PKK, and demanded their children to be returned.",0,crowd size=no report,1651182380
TUR11109,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,A Haber; Rudaw,National-International,"On 28 February 2020, a group gathered outside the consulate general of Russia in Beyoglu town, Istanbul to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib, Syria.",0,crowd size=no report,1651182380
TUR11114,2020-02-28,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),,6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,ANF News; Haber Ercis,National-International,"On 28 February 2020, a protest event was held in central Kadikoy, Istanbul to express solidarity with prisoners who went on hunger strike to demand fair trial. Police dispersed the group and detained 10 protesters.",0,crowd size=at least 10,1651182380
TUR11128,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Malatya,Battalgazi,,Malatya,38.3502,38.3167,1,Aydinlik,National,"On 28 February 2020, 50 former workers of a textile factory in central Malatya held a demonstration outside the factory to protest their dismissal, which they claim due to their union memberships.",0,crowd size=at least 50,1651182381
TUR11110,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Istanbul,Uskudar,,Acibadem,41.0062,29.0493,1,Cumhuriyet,National,"On 28 February 2020, residents of Acibadem neighborhood of Uskudar, Istanbul held a protest after a land which had been conditionally donated to the municipality for building a public park was assigned to a religious group which built a student dormitory instead. The protesters claimed the building was built illegally despite the promised public park on the land, therefore should be demolished.",0,crowd size=no report,1651182381
